epoch_type,n_start,n_end,length
SHOCK_FREE,295932,295989,58
SHOCK_FREE,295992,296027,36
SHOCK_FREE,296030,296055,26
SHOCK_FREE,296064,296111,48
SHOCK_FREE,296114,296165,52
SHOCK_FREE,296210,296289,80
SHOCK_FREE,296340,296381,42
SHOCK_FREE,296384,296409,26
SHOCK_FREE,296450,296499,50
SHOCK_FREE,296502,296571,70
SHOCK_FREE,296574,296601,28
SHOCK_FREE,296624,296669,46
SHOCK_FREE,296708,296757,50
SHOCK_FREE,296760,296781,22
SHOCK_FREE,296810,296865,56
SHOCK_FREE,296870,296891,22
SHOCK_FREE,296904,296925,22
SHOCK_FREE,296928,296955,28
SHOCK_FREE,296978,297011,34
SHOCK_FREE,297072,297105,34
SHOCK_FREE,297108,297147,40
SHOCK_FREE,297150,297201,52
SHOCK_FREE,297204,297237,34
SHOCK_FREE,297240,297279,40
SHOCK_FREE,297308,297341,34
SHOCK_FREE,297344,297377,34
SHOCK_FREE,297380,297431,52
SHOCK_FREE,297434,297489,56
SHOCK_FREE,297492,297527,36
SHOCK_FREE,297612,297635,24
SHOCK_FREE,297638,297665,28
SHOCK_FREE,297710,297731,22
SHOCK_FREE,297734,297759,26
SHOCK_FREE,297770,297797,28
SHOCK_FREE,297800,297819,20
SHOCK_FREE,297822,297849,28
SHOCK_FREE,297852,297875,24
SHOCK_FREE,297878,297921,44
SHOCK_FREE,297944,298005,62
SHOCK_FREE,298008,298035,28
SHOCK_FREE,298038,298067,30
SHOCK_FREE,298118,298137,20
SHOCK_FREE,298148,298265,118
SHOCK_FREE,298322,298385,64
SHOCK_FREE,298394,298419,26
SHOCK_FREE,298458,298487,30
SHOCK_FREE,298490,298509,20
SHOCK_FREE,298532,298565,34
SHOCK_FREE,298578,298631,54
SHOCK_FREE,298634,298701,68
SHOCK_FREE,298704,298749,46
SHOCK_FREE,298784,298809,26
SHOCK_FREE,298830,298889,60
SHOCK_FREE,298958,299091,134
SHOCK_FREE,299112,299139,28
SHOCK_FREE,299154,299201,48
SHOCK_FREE,299210,299265,56
SHOCK_FREE,299268,299295,28
SHOCK_FREE,299304,299337,34
SHOCK_FREE,299348,299397,50
SHOCK_FREE,299414,299441,28
SHOCK_FREE,299462,299559,98
SHOCK_FREE,299562,299595,34
SHOCK_FREE,299598,299637,40
SHOCK_FREE,299640,299727,88
SHOCK_FREE,299730,299789,60
SHOCK_FREE,299810,299835,26
SHOCK_FREE,299838,299865,28
SHOCK_FREE,299868,299897,30
SHOCK_FREE,299918,299937,20
SHOCK_FREE,299940,300029,90
SHOCK_FREE,300038,300059,22
SHOCK_FREE,300062,300197,136
SHOCK_FREE,300218,300239,22
SHOCK_FREE,300282,300335,54
SHOCK_FREE,300342,300377,36
SHOCK_FREE,300390,300465,76
SHOCK_FREE,300480,300527,48
SHOCK_FREE,300540,300615,76
SHOCK_FREE,300618,300687,70
SHOCK_FREE,300698,300735,38
SHOCK_FREE,300738,300765,28
SHOCK_FREE,300768,300801,34
SHOCK_FREE,300804,300827,24
SHOCK_FREE,300830,300885,56
SHOCK_FREE,300920,300941,22
SHOCK_FREE,300948,300981,34
SHOCK_FREE,301010,301031,22
SHOCK_FREE,301034,301059,26
SHOCK_FREE,301062,301095,34
SHOCK_FREE,301118,301149,32
SHOCK_FREE,301164,301185,22
SHOCK_FREE,301202,301227,26
SHOCK_FREE,301230,301259,30
SHOCK_FREE,301262,301295,34
SHOCK_FREE,301308,301335,28
SHOCK_FREE,301338,301419,82
SHOCK_FREE,301422,301449,28
SHOCK_FREE,301454,301517,64
SHOCK_FREE,301520,301539,20
SHOCK_FREE,301548,301587,40
SHOCK_FREE,301608,301725,118
SHOCK_FREE,301728,301755,28
SHOCK_FREE,301782,301809,28
SHOCK_FREE,301850,301877,28
SHOCK_FREE,301880,301979,100
SHOCK_FREE,301982,302021,40
SHOCK_FREE,302150,302175,26
SHOCK_FREE,302178,302199,22
SHOCK_FREE,302208,302229,22
SHOCK_FREE,302252,302301,50
SHOCK_FREE,302364,302385,22
SHOCK_FREE,302388,302429,42
SHOCK_FREE,302454,302477,24
SHOCK_FREE,302480,302499,20
SHOCK_FREE,302528,302567,40
SHOCK_FREE,302570,302639,70
SHOCK_FREE,302642,302667,26
SHOCK_FREE,302672,302697,26
SHOCK_FREE,302714,302739,26
SHOCK_FREE,302762,302879,118
SHOCK_FREE,302894,302945,52
SHOCK_FREE,302948,303045,98
SHOCK_FREE,303048,303075,28
SHOCK_FREE,303078,303131,54
SHOCK_FREE,303134,303165,32
SHOCK_FREE,303182,303201,20
SHOCK_FREE,303204,303225,22
SHOCK_FREE,303240,303267,28
SHOCK_FREE,303270,303341,72
SHOCK_FREE,303350,303401,52
SHOCK_FREE,303420,303479,60
SHOCK_FREE,303482,303501,20
SHOCK_FREE,303534,303555,22
SHOCK_FREE,303558,303597,40
SHOCK_FREE,303600,303627,28
SHOCK_FREE,303632,303659,28
SHOCK_FREE,303662,303699,38
SHOCK_FREE,303702,303761,60
SHOCK_FREE,303764,303797,34
SHOCK_FREE,303812,303845,34
SHOCK_FREE,303888,303909,22
SHOCK_FREE,303930,303969,40
SHOCK_FREE,303974,304119,146
SHOCK_FREE,304122,304187,66
SHOCK_FREE,304190,304235,46
SHOCK_FREE,304244,304275,32
SHOCK_FREE,304278,304305,28
SHOCK_FREE,304334,304425,92
SHOCK_FREE,304442,304461,20
SHOCK_FREE,304464,304529,66
SHOCK_FREE,304532,304565,34
SHOCK_FREE,304584,304611,28
SHOCK_FREE,304614,304637,24
SHOCK_FREE,304640,304667,28
SHOCK_FREE,304680,304719,40
SHOCK_FREE,304722,304745,24
SHOCK_FREE,304748,304839,92
SHOCK_FREE,304842,304889,48
SHOCK_FREE,304892,304949,58
SHOCK_FREE,304952,304971,20
SHOCK_FREE,304988,305025,38
SHOCK_FREE,305028,305057,30
SHOCK_FREE,305060,305115,56
SHOCK_FREE,305118,305151,34
SHOCK_FREE,305162,305201,40
SHOCK_FREE,305204,305249,46
SHOCK_FREE,305252,305291,40
SHOCK_FREE,305322,305445,124
SHOCK_FREE,305468,305517,50
SHOCK_FREE,305532,305577,46
SHOCK_FREE,305580,305621,42
SHOCK_FREE,305624,305657,34
SHOCK_FREE,305660,305679,20
SHOCK_FREE,305682,305705,24
SHOCK_FREE,305714,305775,62
SHOCK_FREE,305802,305825,24
SHOCK_FREE,305828,305867,40
SHOCK_FREE,305912,305939,28
SHOCK_FREE,305960,305991,32
SHOCK_FREE,305994,306041,48
SHOCK_FREE,306044,306065,22
SHOCK_FREE,306080,306111,32
SHOCK_FREE,306114,306141,28
SHOCK_FREE,306234,306275,42
SHOCK_FREE,306278,306305,28
SHOCK_FREE,306308,306341,34
SHOCK_FREE,306344,306377,34
SHOCK_FREE,306380,306399,20
SHOCK_FREE,306410,306431,22
SHOCK_FREE,306434,306467,34
SHOCK_FREE,306470,306537,68
SHOCK_FREE,306540,306567,28
SHOCK_FREE,306612,306635,24
SHOCK_FREE,306638,306665,28
SHOCK_FREE,306672,306741,70
SHOCK_FREE,306744,306771,28
SHOCK_FREE,306774,306879,106
SHOCK_FREE,306882,306935,54
SHOCK_FREE,306938,306957,20
SHOCK_FREE,307008,307037,30
SHOCK_FREE,307058,307121,64
SHOCK_FREE,307134,307155,22
SHOCK_FREE,307160,307191,32
SHOCK_FREE,307194,307245,52
SHOCK_FREE,307248,307289,42
SHOCK_FREE,307298,307317,20
SHOCK_FREE,307328,307355,28
SHOCK_FREE,307388,307419,32
SHOCK_FREE,307422,307455,34
SHOCK_FREE,307470,307497,28
SHOCK_FREE,307520,307559,40
SHOCK_FREE,307562,307605,44
SHOCK_FREE,307622,307661,40
SHOCK_FREE,307680,307719,40
SHOCK_FREE,307758,307787,30
SHOCK_FREE,307808,307827,20
SHOCK_FREE,307850,307881,32
SHOCK_FREE,307914,307941,28
SHOCK_FREE,307998,308057,60
SHOCK_FREE,308084,308165,82
SHOCK_FREE,308168,308199,32
SHOCK_FREE,308258,308279,22
SHOCK_FREE,308282,308337,56
SHOCK_FREE,308340,308367,28
SHOCK_FREE,308388,308415,28
SHOCK_FREE,308418,308447,30
SHOCK_FREE,308480,308547,68
SHOCK_FREE,308550,308591,42
SHOCK_FREE,308604,308655,52
SHOCK_FREE,308658,308685,28
SHOCK_FREE,308720,308751,32
SHOCK_FREE,308768,308879,112
SHOCK_FREE,308882,308909,28
SHOCK_FREE,308912,308945,34
SHOCK_FREE,308994,309045,52
SHOCK_FREE,309048,309149,102
SHOCK_FREE,309152,309189,38
SHOCK_FREE,309230,309317,88
SHOCK_FREE,309330,309387,58
SHOCK_FREE,309410,309485,76
SHOCK_FREE,309500,309561,62
SHOCK_FREE,309582,309609,28
SHOCK_FREE,309620,309639,20
SHOCK_FREE,309642,309701,60
SHOCK_FREE,309710,309731,22
SHOCK_FREE,309734,309759,26
SHOCK_FREE,309764,309815,52
SHOCK_FREE,309822,309845,24
SHOCK_FREE,309864,309887,24
SHOCK_FREE,309890,309911,22
SHOCK_FREE,309914,309941,28
SHOCK_FREE,309944,309971,28
SHOCK_FREE,310008,310031,24
SHOCK_FREE,310034,310065,32
SHOCK_FREE,310070,310137,68
SHOCK_FREE,310158,310181,24
SHOCK_FREE,310184,310205,22
SHOCK_FREE,310208,310239,32
SHOCK_FREE,310260,310307,48
SHOCK_FREE,310310,310349,40
SHOCK_FREE,310382,310449,68
SHOCK_FREE,310452,310485,34
SHOCK_FREE,310488,310535,48
SHOCK_FREE,310544,310577,34
SHOCK_FREE,310580,310599,20
SHOCK_FREE,310614,310647,34
SHOCK_FREE,310650,310701,52
SHOCK_FREE,310704,310755,52
SHOCK_FREE,310788,310839,52
SHOCK_FREE,310874,310937,64
SHOCK_FREE,310964,310989,26
SHOCK_FREE,310994,311061,68
SHOCK_FREE,311072,311117,46
SHOCK_FREE,311132,311157,26
SHOCK_FREE,311160,311219,60
SHOCK_FREE,311222,311241,20
SHOCK_FREE,311262,311307,46
SHOCK_FREE,311328,311355,28
SHOCK_FREE,311358,311385,28
SHOCK_FREE,311418,311457,40
SHOCK_FREE,311472,311499,28
SHOCK_FREE,311514,311571,58
SHOCK_FREE,311574,311597,24
SHOCK_FREE,311640,311667,28
SHOCK_FREE,311672,311697,26
SHOCK_FREE,311700,311739,40
SHOCK_FREE,311742,311775,34
SHOCK_FREE,311790,311817,28
SHOCK_FREE,311864,311909,46
SHOCK_FREE,311922,311957,36
SHOCK_FREE,311978,312015,38
SHOCK_FREE,312018,312059,42
SHOCK_FREE,312098,312129,32
SHOCK_FREE,312182,312291,110
SHOCK_FREE,312294,312335,42
SHOCK_FREE,312338,312371,34
SHOCK_FREE,312374,312417,44
SHOCK_FREE,312468,312489,22
SHOCK_FREE,312498,312575,78
SHOCK_FREE,312578,312627,50
SHOCK_FREE,312630,312665,36
SHOCK_FREE,312668,312711,44
SHOCK_FREE,312804,312831,28
SHOCK_FREE,312854,312887,34
SHOCK_FREE,312914,312945,32
SHOCK_FREE,312960,313041,82
SHOCK_FREE,313052,313071,20
SHOCK_FREE,313074,313109,36
SHOCK_FREE,313142,313215,74
SHOCK_FREE,313218,313275,58
SHOCK_FREE,313278,313301,24
SHOCK_FREE,313338,313431,94
SHOCK_FREE,313460,313481,22
SHOCK_FREE,313500,313527,28
SHOCK_FREE,313542,313589,48
SHOCK_FREE,313592,313671,80
SHOCK_FREE,313674,313755,82
SHOCK_FREE,313760,313785,26
SHOCK_FREE,313800,313841,42
SHOCK_FREE,313848,313875,28
SHOCK_FREE,313878,314009,132
SHOCK_FREE,314024,314051,28
SHOCK_FREE,314088,314139,52
SHOCK_FREE,314148,314177,30
SHOCK_FREE,314232,314267,36
SHOCK_FREE,314270,314289,20
SHOCK_FREE,314324,314415,92
SHOCK_FREE,314418,314441,24
SHOCK_FREE,314444,314469,26
SHOCK_FREE,314472,314517,46
SHOCK_FREE,314540,314577,38
SHOCK_FREE,314580,314607,28
SHOCK_FREE,314610,314667,58
SHOCK_FREE,314702,314727,26
SHOCK_FREE,314754,314789,36
SHOCK_FREE,314792,314835,44
SHOCK_FREE,314870,314985,116
SHOCK_FREE,315044,315069,26
SHOCK_FREE,315090,315111,22
SHOCK_FREE,315138,315171,34
SHOCK_FREE,315174,315207,34
SHOCK_FREE,315210,315239,30
SHOCK_FREE,315254,315377,124
SHOCK_FREE,315398,315437,40
SHOCK_FREE,315480,315561,82
SHOCK_FREE,315564,315585,22
SHOCK_FREE,315588,315617,30
SHOCK_FREE,315620,315639,20
SHOCK_FREE,315662,315711,50
SHOCK_FREE,315728,315767,40
SHOCK_FREE,315788,315815,28
SHOCK_FREE,315818,315839,22
SHOCK_FREE,315864,315921,58
SHOCK_FREE,315948,316007,60
SHOCK_FREE,316010,316047,38
SHOCK_FREE,316050,316109,60
SHOCK_FREE,316118,316155,38
SHOCK_FREE,316172,316205,34
SHOCK_FREE,316208,316227,20
SHOCK_FREE,316250,316277,28
SHOCK_FREE,316290,316331,42
SHOCK_FREE,316334,316365,32
SHOCK_FREE,316368,316407,40
SHOCK_FREE,316410,316485,76
SHOCK_FREE,316488,316515,28
SHOCK_FREE,316518,316541,24
SHOCK_FREE,316544,316577,34
SHOCK_FREE,316580,316605,26
SHOCK_FREE,316628,316667,40
SHOCK_FREE,316670,316719,50
SHOCK_FREE,316742,316761,20
SHOCK_FREE,316764,316907,144
SHOCK_FREE,316910,316931,22
SHOCK_FREE,316974,316995,22
SHOCK_FREE,316998,317057,60
SHOCK_FREE,317070,317111,42
SHOCK_FREE,317132,317151,20
SHOCK_FREE,317154,317181,28
SHOCK_FREE,317184,317219,36
SHOCK_FREE,317222,317247,26
SHOCK_FREE,317250,317291,42
SHOCK_FREE,317294,317327,34
SHOCK_FREE,317342,317387,46
SHOCK_FREE,317414,317459,46
SHOCK_FREE,317468,317505,38
SHOCK_FREE,317532,317565,34
SHOCK_FREE,317574,317631,58
SHOCK_FREE,317634,317675,42
SHOCK_FREE,317690,317759,70
SHOCK_FREE,317762,317801,40
SHOCK_FREE,317810,317877,68
SHOCK_FREE,317910,317937,28
SHOCK_FREE,317940,317979,40
SHOCK_FREE,317982,318009,28
SHOCK_FREE,318014,318045,32
SHOCK_FREE,318048,318081,34
SHOCK_FREE,318084,318167,84
SHOCK_FREE,318170,318219,50
SHOCK_FREE,318240,318339,100
SHOCK_FREE,318434,318467,34
SHOCK_FREE,318470,318489,20
SHOCK_FREE,318518,318549,32
SHOCK_FREE,318554,318597,44
SHOCK_FREE,318600,318665,66
SHOCK_FREE,318668,318695,28
SHOCK_FREE,318698,318725,28
SHOCK_FREE,318728,318759,32
SHOCK_FREE,318780,318819,40
SHOCK_FREE,318828,318857,30
SHOCK_FREE,318860,318891,32
SHOCK_FREE,318894,318941,48
SHOCK_FREE,318974,319007,34
SHOCK_FREE,319020,319061,42
SHOCK_FREE,319064,319137,74
SHOCK_FREE,319158,319245,88
SHOCK_FREE,319248,319281,34
SHOCK_FREE,319308,319335,28
SHOCK_FREE,319338,319367,30
SHOCK_FREE,319382,319469,88
SHOCK_FREE,319472,319505,34
SHOCK_FREE,319508,319529,22
SHOCK_FREE,319532,319557,26
SHOCK_FREE,319574,319595,22
SHOCK_FREE,319598,319619,22
SHOCK_FREE,319622,319659,38
SHOCK_FREE,319664,319769,106
SHOCK_FREE,319772,319791,20
SHOCK_FREE,319808,319841,34
SHOCK_FREE,319874,319907,34
SHOCK_FREE,319910,319931,22
SHOCK_FREE,319934,319985,52
SHOCK_FREE,319988,320049,62
SHOCK_FREE,320078,320121,44
SHOCK_FREE,320124,320145,22
SHOCK_FREE,320192,320229,38
SHOCK_FREE,320250,320345,96
SHOCK_FREE,320382,320405,24
SHOCK_FREE,320408,320441,34
SHOCK_FREE,320444,320517,74
SHOCK_FREE,320528,320555,28
SHOCK_FREE,320558,320597,40
SHOCK_FREE,320600,320621,22
SHOCK_FREE,320642,320715,74
SHOCK_FREE,320732,320795,64
SHOCK_FREE,320814,320855,42
SHOCK_FREE,320858,320895,38
SHOCK_FREE,320960,320985,26
SHOCK_FREE,320994,321027,34
SHOCK_FREE,321030,321087,58
SHOCK_FREE,321090,321119,30
SHOCK_FREE,321122,321159,38
SHOCK_FREE,321180,321227,48
SHOCK_FREE,321230,321261,32
SHOCK_FREE,321264,321335,72
SHOCK_FREE,321354,321387,34
SHOCK_FREE,321480,321537,58
SHOCK_FREE,321540,321581,42
SHOCK_FREE,321600,321635,36
SHOCK_FREE,321650,321675,26
SHOCK_FREE,321678,321701,24
SHOCK_FREE,321732,321771,40
SHOCK_FREE,321788,321857,70
SHOCK_FREE,321860,321881,22
SHOCK_FREE,321908,321951,44
SHOCK_FREE,321968,321987,20
SHOCK_FREE,321990,322031,42
SHOCK_FREE,322062,322085,24
SHOCK_FREE,322088,322115,28
SHOCK_FREE,322130,322149,20
SHOCK_FREE,322152,322179,28
SHOCK_FREE,322182,322209,28
SHOCK_FREE,322212,322319,108
SHOCK_FREE,322322,322361,40
SHOCK_FREE,322380,322421,42
SHOCK_FREE,322424,322451,28
SHOCK_FREE,322454,322475,22
SHOCK_FREE,322500,322575,76
SHOCK_FREE,322580,322655,76
SHOCK_FREE,322724,322809,86
SHOCK_FREE,322832,322851,20
SHOCK_FREE,322854,322907,54
SHOCK_FREE,322910,322959,50
SHOCK_FREE,322962,322989,28
SHOCK_FREE,322992,323019,28
SHOCK_FREE,323042,323067,26
SHOCK_FREE,323070,323127,58
SHOCK_FREE,323130,323159,30
SHOCK_FREE,323180,323225,46
SHOCK_FREE,323228,323285,58
SHOCK_FREE,323304,323325,22
SHOCK_FREE,323330,323361,32
SHOCK_FREE,323364,323385,22
SHOCK_FREE,323388,323427,40
SHOCK_FREE,323448,323537,90
SHOCK_FREE,323540,323561,22
SHOCK_FREE,323594,323655,62
SHOCK_FREE,323658,323679,22
SHOCK_FREE,323684,323721,38
SHOCK_FREE,323774,323807,34
SHOCK_FREE,323810,323879,70
SHOCK_FREE,323892,323927,36
SHOCK_FREE,323930,323961,32
SHOCK_FREE,324062,324125,64
SHOCK_FREE,324128,324167,40
SHOCK_FREE,324170,324219,50
SHOCK_FREE,324222,324281,60
SHOCK_FREE,324288,324365,78
SHOCK_FREE,324384,324405,22
SHOCK_FREE,324422,324485,64
SHOCK_FREE,324488,324507,20
SHOCK_FREE,324510,324549,40
SHOCK_FREE,324564,324669,106
SHOCK_FREE,324672,324717,46
SHOCK_FREE,324740,324801,62
SHOCK_FREE,324804,324825,22
SHOCK_FREE,324860,324897,38
SHOCK_FREE,324900,324935,36
SHOCK_FREE,324938,325065,128
SHOCK_FREE,325068,325101,34
SHOCK_FREE,325142,325181,40
SHOCK_FREE,325184,325205,22
SHOCK_FREE,325212,325277,66
SHOCK_FREE,325292,325329,38
SHOCK_FREE,325332,325355,24
SHOCK_FREE,325374,325397,24
SHOCK_FREE,325400,325431,32
SHOCK_FREE,325442,325469,28
SHOCK_FREE,325484,325509,26
SHOCK_FREE,325574,325611,38
SHOCK_FREE,325614,325647,34
SHOCK_FREE,325650,325725,76
SHOCK_FREE,325734,325761,28
SHOCK_FREE,325764,325815,52
SHOCK_FREE,325880,325935,56
SHOCK_FREE,325938,325965,28
SHOCK_FREE,325982,326039,58
SHOCK_FREE,326042,326175,134
SHOCK_FREE,326198,326231,34
SHOCK_FREE,326240,326265,26
SHOCK_FREE,326270,326295,26
SHOCK_FREE,326318,326339,22
SHOCK_FREE,326342,326369,28
SHOCK_FREE,326372,326417,46
SHOCK_FREE,326430,326469,40
SHOCK_FREE,326490,326525,36
SHOCK_FREE,326528,326549,22
SHOCK_FREE,326552,326651,100
SHOCK_FREE,326654,326697,44
SHOCK_FREE,326750,326781,32
SHOCK_FREE,326804,326825,22
SHOCK_FREE,326862,326957,96
SHOCK_FREE,326960,327011,52
SHOCK_FREE,327054,327075,22
SHOCK_FREE,327078,327119,42
SHOCK_FREE,327158,327225,68
SHOCK_FREE,327242,327279,38
SHOCK_FREE,327294,327365,72
SHOCK_FREE,327378,327459,82
SHOCK_FREE,327462,327519,58
SHOCK_FREE,327534,327609,76
SHOCK_FREE,327624,327651,28
SHOCK_FREE,327660,327681,22
SHOCK_FREE,327684,327747,64
SHOCK_FREE,327752,327779,28
SHOCK_FREE,327794,327839,46
SHOCK_FREE,327842,327891,50
SHOCK_FREE,327908,327935,28
SHOCK_FREE,327938,327971,34
SHOCK_FREE,328034,328055,22
SHOCK_FREE,328058,328145,88
SHOCK_FREE,328158,328181,24
SHOCK_FREE,328190,328229,40
SHOCK_FREE,328268,328295,28
SHOCK_FREE,328338,328385,48
SHOCK_FREE,328410,328457,48
SHOCK_FREE,328488,328581,94
SHOCK_FREE,328584,328607,24
SHOCK_FREE,328614,328661,48
SHOCK_FREE,328664,328701,38
SHOCK_FREE,328724,328745,22
SHOCK_FREE,328772,328791,20
SHOCK_FREE,328800,328839,40
SHOCK_FREE,328844,328871,28
SHOCK_FREE,328874,328947,74
SHOCK_FREE,328964,328985,22
SHOCK_FREE,328998,329027,30
SHOCK_FREE,329058,329091,34
SHOCK_FREE,329150,329219,70
SHOCK_FREE,329222,329247,26
SHOCK_FREE,329250,329309,60
SHOCK_FREE,329324,329357,34
SHOCK_FREE,329378,329445,68
SHOCK_FREE,329468,329489,22
SHOCK_FREE,329492,329511,20
SHOCK_FREE,329544,329567,24
SHOCK_FREE,329570,329687,118
SHOCK_FREE,329700,329729,30
SHOCK_FREE,329754,329805,52
SHOCK_FREE,329808,329829,22
SHOCK_FREE,329840,329909,70
SHOCK_FREE,329922,329961,40
SHOCK_FREE,329972,330005,34
SHOCK_FREE,330024,330057,34
SHOCK_FREE,330060,330249,190
SHOCK_FREE,330264,330299,36
SHOCK_FREE,330308,330399,92
SHOCK_FREE,330404,330441,38
SHOCK_FREE,330504,330527,24
SHOCK_FREE,330530,330591,62
SHOCK_FREE,330614,330635,22
SHOCK_FREE,330638,330689,52
SHOCK_FREE,330728,330759,32
SHOCK_FREE,330762,330795,34
SHOCK_FREE,330798,330849,52
SHOCK_FREE,330852,330879,28
SHOCK_FREE,330894,330927,34
SHOCK_FREE,330960,330987,28
SHOCK_FREE,331004,331067,64
SHOCK_FREE,331070,331101,32
SHOCK_FREE,331140,331191,52
SHOCK_FREE,331194,331235,42
SHOCK_FREE,331238,331269,32
SHOCK_FREE,331274,331325,52
SHOCK_FREE,331364,331391,28
SHOCK_FREE,331482,331557,76
SHOCK_FREE,331572,331599,28
SHOCK_FREE,331602,331625,24
SHOCK_FREE,331634,331697,64
SHOCK_FREE,331700,331731,32
SHOCK_FREE,331742,331785,44
SHOCK_FREE,331788,331809,22
SHOCK_FREE,331830,331859,30
SHOCK_FREE,331862,331949,88
SHOCK_FREE,331952,332027,76
SHOCK_FREE,332048,332069,22
SHOCK_FREE,332072,332091,20
SHOCK_FREE,332094,332129,36
SHOCK_FREE,332132,332151,20
SHOCK_FREE,332174,332237,64
SHOCK_FREE,332240,332277,38
SHOCK_FREE,332280,332321,42
SHOCK_FREE,332324,332355,32
SHOCK_FREE,332384,332405,22
SHOCK_FREE,332408,332427,20
SHOCK_FREE,332430,332457,28
SHOCK_FREE,332460,332481,22
SHOCK_FREE,332492,332529,38
SHOCK_FREE,332540,332595,56
SHOCK_FREE,332628,332651,24
SHOCK_FREE,332654,332675,22
SHOCK_FREE,332694,332717,24
SHOCK_FREE,332754,332819,66
SHOCK_FREE,332832,332865,34
SHOCK_FREE,332870,332895,26
SHOCK_FREE,332898,332927,30
SHOCK_FREE,332978,333057,80
SHOCK_FREE,333084,333117,34
SHOCK_FREE,333134,333161,28
SHOCK_FREE,333170,333255,86
SHOCK_FREE,333258,333311,54
SHOCK_FREE,333330,333371,42
SHOCK_FREE,333374,333459,86
SHOCK_FREE,333462,333497,36
SHOCK_FREE,333522,333545,24
SHOCK_FREE,333548,333599,52
SHOCK_FREE,333612,333641,30
SHOCK_FREE,333644,333675,32
SHOCK_FREE,333678,333707,30
SHOCK_FREE,333710,333795,86
SHOCK_FREE,333798,333831,34
SHOCK_FREE,333834,333857,24
SHOCK_FREE,333920,333941,22
SHOCK_FREE,333980,334001,22
SHOCK_FREE,334014,334061,48
SHOCK_FREE,334080,334109,30
SHOCK_FREE,334112,334149,38
SHOCK_FREE,334224,334251,28
SHOCK_FREE,334254,334275,22
SHOCK_FREE,334310,334335,26
SHOCK_FREE,334362,334389,28
SHOCK_FREE,334418,334467,50
SHOCK_FREE,334470,334499,30
SHOCK_FREE,334502,334565,64
SHOCK_FREE,334568,334595,28
SHOCK_FREE,334598,334637,40
SHOCK_FREE,334658,334701,44
SHOCK_FREE,334710,334755,46
SHOCK_FREE,334758,334821,64
SHOCK_FREE,334824,334869,46
SHOCK_FREE,334880,334907,28
SHOCK_FREE,334910,334935,26
SHOCK_FREE,334938,334965,28
SHOCK_FREE,334982,335001,20
SHOCK_FREE,335004,335127,124
SHOCK_FREE,335148,335175,28
SHOCK_FREE,335178,335225,48
SHOCK_FREE,335244,335265,22
SHOCK_FREE,335312,335349,38
SHOCK_FREE,335372,335397,26
SHOCK_FREE,335400,335429,30
SHOCK_FREE,335432,335507,76
SHOCK_FREE,335510,335535,26
SHOCK_FREE,335552,335705,154
SHOCK_FREE,335708,335771,64
SHOCK_FREE,335790,335825,36
SHOCK_FREE,335852,335889,38
SHOCK_FREE,335900,335919,20
SHOCK_FREE,335922,335961,40
SHOCK_FREE,336014,336135,122
SHOCK_FREE,336138,336167,30
SHOCK_FREE,336188,336267,80
SHOCK_FREE,336290,336335,46
SHOCK_FREE,336342,336375,34
SHOCK_FREE,336384,336407,24
SHOCK_FREE,336410,336437,28
SHOCK_FREE,336452,336515,64
SHOCK_FREE,336518,336599,82
SHOCK_FREE,336608,336639,32
SHOCK_FREE,336642,336671,30
SHOCK_FREE,336674,336749,76
SHOCK_FREE,336752,336777,26
SHOCK_FREE,336798,336837,40
SHOCK_FREE,336860,336881,22
SHOCK_FREE,336884,336905,22
SHOCK_FREE,336908,336935,28
SHOCK_FREE,336972,337085,114
SHOCK_FREE,337088,337107,20
SHOCK_FREE,337124,337149,26
SHOCK_FREE,337178,337197,20
SHOCK_FREE,337200,337235,36
SHOCK_FREE,337248,337271,24
SHOCK_FREE,337290,337415,126
SHOCK_FREE,337440,337479,40
SHOCK_FREE,337500,337521,22
SHOCK_FREE,337524,337547,24
SHOCK_FREE,337550,337589,40
SHOCK_FREE,337592,337617,26
SHOCK_FREE,337620,337691,72
SHOCK_FREE,337724,337781,58
SHOCK_FREE,337788,337809,22
SHOCK_FREE,337850,337911,62
SHOCK_FREE,337928,337949,22
SHOCK_FREE,337952,337977,26
SHOCK_FREE,337980,338001,22
SHOCK_FREE,338022,338055,34
SHOCK_FREE,338058,338079,22
SHOCK_FREE,338102,338129,28
SHOCK_FREE,338132,338187,56
SHOCK_FREE,338202,338241,40
SHOCK_FREE,338244,338309,66
SHOCK_FREE,338330,338361,32
SHOCK_FREE,338382,338477,96
SHOCK_FREE,338480,338507,28
SHOCK_FREE,338520,338547,28
SHOCK_FREE,338550,338591,42
SHOCK_FREE,338700,338741,42
SHOCK_FREE,338744,338769,26
SHOCK_FREE,338772,338799,28
SHOCK_FREE,338802,338841,40
SHOCK_FREE,338844,338871,28
SHOCK_FREE,338880,338909,30
SHOCK_FREE,338912,338969,58
SHOCK_FREE,338984,339005,22
SHOCK_FREE,339038,339059,22
SHOCK_FREE,339078,339147,70
SHOCK_FREE,339150,339195,46
SHOCK_FREE,339218,339275,58
SHOCK_FREE,339302,339345,44
SHOCK_FREE,339350,339377,28
SHOCK_FREE,339380,339405,26
SHOCK_FREE,339432,339485,54
SHOCK_FREE,339570,339605,36
SHOCK_FREE,339630,339681,52
SHOCK_FREE,339684,339719,36
