epoch_type,n_start,n_end,length,fracture_threshold_1e6,cluster_window,cluster_min_count
FRACTURE_CLUSTER,1468818,1468871,54,200000,50,10
FRACTURE_CLUSTER,1470558,1470611,54,200000,50,10
FRACTURE_CLUSTER,1470718,1470787,70,200000,50,10
FRACTURE_CLUSTER,1473274,1473329,56,200000,50,10
FRACTURE_CLUSTER,1474462,1474519,58,200000,50,10
FRACTURE_CLUSTER,1475034,1475101,68,200000,50,10
FRACTURE_CLUSTER,1475388,1475437,50,200000,50,10
FRACTURE_CLUSTER,1475580,1475647,68,200000,50,10
FRACTURE_CLUSTER,1478292,1478347,56,200000,50,10
FRACTURE_CLUSTER,1482618,1482667,50,200000,50,10
FRACTURE_CLUSTER,1484248,1484315,68,200000,50,10
FRACTURE_CLUSTER,1484832,1484899,68,200000,50,10
FRACTURE_CLUSTER,1485280,1485347,68,200000,50,10
FRACTURE_CLUSTER,1486180,1486249,70,200000,50,10
FRACTURE_CLUSTER,1486470,1486525,56,200000,50,10
FRACTURE_CLUSTER,1490532,1490585,54,200000,50,10
FRACTURE_CLUSTER,1491270,1491355,86,200000,50,10
FRACTURE_CLUSTER,1492360,1492411,52,200000,50,10
FRACTURE_CLUSTER,1494190,1494251,62,200000,50,10
FRACTURE_CLUSTER,1494718,1494769,52,200000,50,10
FRACTURE_CLUSTER,1497904,1497955,52,200000,50,10
FRACTURE_CLUSTER,1498078,1498135,58,200000,50,10
FRACTURE_CLUSTER,1499290,1499341,52,200000,50,10
FRACTURE_CLUSTER,1501420,1501481,62,200000,50,10
FRACTURE_CLUSTER,1502352,1502489,138,200000,50,10
FRACTURE_CLUSTER,1505500,1505549,50,200000,50,10
FRACTURE_CLUSTER,1506048,1506097,50,200000,50,10
FRACTURE_CLUSTER,1507614,1507669,56,200000,50,10
FRACTURE_CLUSTER,1508112,1508201,90,200000,50,10
FRACTURE_CLUSTER,1512054,1512109,56,200000,50,10
FRACTURE_CLUSTER,1513740,1513795,56,200000,50,10
FRACTURE_CLUSTER,1515084,1515145,62,200000,50,10
FRACTURE_CLUSTER,1515240,1515295,56,200000,50,10
FRACTURE_CLUSTER,1515340,1515389,50,200000,50,10
FRACTURE_CLUSTER,1517118,1517167,50,200000,50,10
FRACTURE_CLUSTER,1518994,1519051,58,200000,50,10
FRACTURE_CLUSTER,1519338,1519409,72,200000,50,10
FRACTURE_CLUSTER,1520224,1520285,62,200000,50,10
FRACTURE_CLUSTER,1520880,1520929,50,200000,50,10
FRACTURE_CLUSTER,1521340,1521415,76,200000,50,10
FRACTURE_CLUSTER,1522224,1522315,92,200000,50,10
FRACTURE_CLUSTER,1522708,1522769,62,200000,50,10
FRACTURE_CLUSTER,1523194,1523285,92,200000,50,10
FRACTURE_CLUSTER,1524304,1524359,56,200000,50,10
FRACTURE_CLUSTER,1524954,1525009,56,200000,50,10
FRACTURE_CLUSTER,1526200,1526267,68,200000,50,10
FRACTURE_CLUSTER,1526820,1526875,56,200000,50,10
FRACTURE_CLUSTER,1527430,1527529,100,200000,50,10
FRACTURE_CLUSTER,1528294,1528411,118,200000,50,10
FRACTURE_CLUSTER,1530958,1531009,52,200000,50,10
FRACTURE_CLUSTER,1531402,1531475,74,200000,50,10
FRACTURE_CLUSTER,1531924,1532011,88,200000,50,10
FRACTURE_CLUSTER,1533220,1533289,70,200000,50,10
FRACTURE_CLUSTER,1533540,1533589,50,200000,50,10
FRACTURE_CLUSTER,1534654,1534729,76,200000,50,10
FRACTURE_CLUSTER,1537728,1537781,54,200000,50,10
FRACTURE_CLUSTER,1539334,1539385,52,200000,50,10
FRACTURE_CLUSTER,1541398,1541495,98,200000,50,10
FRACTURE_CLUSTER,1542598,1542661,64,200000,50,10
FRACTURE_CLUSTER,1544244,1544335,92,200000,50,10
FRACTURE_CLUSTER,1544778,1544827,50,200000,50,10
FRACTURE_CLUSTER,1544964,1545017,54,200000,50,10
FRACTURE_CLUSTER,1547122,1547185,64,200000,50,10
FRACTURE_CLUSTER,1549614,1549699,86,200000,50,10
FRACTURE_CLUSTER,1551390,1551449,60,200000,50,10
FRACTURE_CLUSTER,1551994,1552051,58,200000,50,10
FRACTURE_CLUSTER,1553908,1553959,52,200000,50,10
FRACTURE_CLUSTER,1554640,1554691,52,200000,50,10
FRACTURE_CLUSTER,1561474,1561555,82,200000,50,10
FRACTURE_CLUSTER,1561828,1561879,52,200000,50,10
FRACTURE_CLUSTER,1562284,1562351,68,200000,50,10
FRACTURE_CLUSTER,1562742,1562837,96,200000,50,10
FRACTURE_CLUSTER,1563748,1563811,64,200000,50,10
FRACTURE_CLUSTER,1564120,1564225,106,200000,50,10
FRACTURE_CLUSTER,1564854,1564921,68,200000,50,10
FRACTURE_CLUSTER,1565352,1565419,68,200000,50,10
FRACTURE_CLUSTER,1565964,1566029,66,200000,50,10
FRACTURE_CLUSTER,1566658,1566727,70,200000,50,10
FRACTURE_CLUSTER,1566942,1567007,66,200000,50,10
FRACTURE_CLUSTER,1567182,1567235,54,200000,50,10
FRACTURE_CLUSTER,1567648,1567711,64,200000,50,10
FRACTURE_CLUSTER,1567830,1567879,50,200000,50,10
FRACTURE_CLUSTER,1568832,1568887,56,200000,50,10
FRACTURE_CLUSTER,1569060,1569115,56,200000,50,10
FRACTURE_CLUSTER,1569900,1569965,66,200000,50,10
FRACTURE_CLUSTER,1571028,1571089,62,200000,50,10
FRACTURE_CLUSTER,1573374,1573429,56,200000,50,10
FRACTURE_CLUSTER,1573942,1573999,58,200000,50,10
FRACTURE_CLUSTER,1574772,1574849,78,200000,50,10
FRACTURE_CLUSTER,1575484,1575539,56,200000,50,10
FRACTURE_CLUSTER,1576138,1576229,92,200000,50,10
FRACTURE_CLUSTER,1576398,1576481,84,200000,50,10
FRACTURE_CLUSTER,1578412,1578461,50,200000,50,10
FRACTURE_CLUSTER,1579084,1579165,82,200000,50,10
FRACTURE_CLUSTER,1579810,1579865,56,200000,50,10
FRACTURE_CLUSTER,1581508,1581559,52,200000,50,10
FRACTURE_CLUSTER,1582618,1582675,58,200000,50,10
FRACTURE_CLUSTER,1583590,1583681,92,200000,50,10
FRACTURE_CLUSTER,1588480,1588529,50,200000,50,10
FRACTURE_CLUSTER,1589950,1590001,52,200000,50,10
FRACTURE_CLUSTER,1590730,1590799,70,200000,50,10
FRACTURE_CLUSTER,1590810,1590859,50,200000,50,10
FRACTURE_CLUSTER,1590924,1591019,96,200000,50,10
FRACTURE_CLUSTER,1591698,1591747,50,200000,50,10
FRACTURE_CLUSTER,1593064,1593125,62,200000,50,10
FRACTURE_CLUSTER,1596850,1596925,76,200000,50,10
FRACTURE_CLUSTER,1596934,1596985,52,200000,50,10
FRACTURE_CLUSTER,1597192,1597255,64,200000,50,10
FRACTURE_CLUSTER,1602408,1602479,72,200000,50,10
FRACTURE_CLUSTER,1603164,1603219,56,200000,50,10
FRACTURE_CLUSTER,1606014,1606067,54,200000,50,10
FRACTURE_CLUSTER,1607292,1607351,60,200000,50,10
FRACTURE_CLUSTER,1607734,1607807,74,200000,50,10
FRACTURE_CLUSTER,1608874,1609009,136,200000,50,10
FRACTURE_CLUSTER,1609362,1609441,80,200000,50,10
FRACTURE_CLUSTER,1612330,1612385,56,200000,50,10
FRACTURE_CLUSTER,1612404,1612465,62,200000,50,10
FRACTURE_CLUSTER,1613214,1613267,54,200000,50,10
FRACTURE_CLUSTER,1616350,1616401,52,200000,50,10
FRACTURE_CLUSTER,1619784,1619837,54,200000,50,10
FRACTURE_CLUSTER,1622218,1622267,50,200000,50,10
FRACTURE_CLUSTER,1622458,1622549,92,200000,50,10
FRACTURE_CLUSTER,1622602,1622651,50,200000,50,10
FRACTURE_CLUSTER,1623450,1623529,80,200000,50,10
FRACTURE_CLUSTER,1624852,1624901,50,200000,50,10
FRACTURE_CLUSTER,1626634,1626689,56,200000,50,10
FRACTURE_CLUSTER,1627428,1627481,54,200000,50,10
FRACTURE_CLUSTER,1627992,1628047,56,200000,50,10
FRACTURE_CLUSTER,1628658,1628755,98,200000,50,10
FRACTURE_CLUSTER,1629778,1629827,50,200000,50,10
FRACTURE_CLUSTER,1630290,1630345,56,200000,50,10
FRACTURE_CLUSTER,1631670,1631719,50,200000,50,10
FRACTURE_CLUSTER,1631928,1631989,62,200000,50,10
FRACTURE_CLUSTER,1632048,1632097,50,200000,50,10
FRACTURE_CLUSTER,1632198,1632251,54,200000,50,10
FRACTURE_CLUSTER,1633468,1633549,82,200000,50,10
FRACTURE_CLUSTER,1635204,1635259,56,200000,50,10
FRACTURE_CLUSTER,1637910,1637969,60,200000,50,10
FRACTURE_CLUSTER,1638138,1638199,62,200000,50,10
FRACTURE_CLUSTER,1638268,1638319,52,200000,50,10
FRACTURE_CLUSTER,1638468,1638527,60,200000,50,10
FRACTURE_CLUSTER,1639522,1639585,64,200000,50,10
FRACTURE_CLUSTER,1641142,1641199,58,200000,50,10
FRACTURE_CLUSTER,1642428,1642477,50,200000,50,10
FRACTURE_CLUSTER,1643878,1643945,68,200000,50,10
FRACTURE_CLUSTER,1648350,1648399,50,200000,50,10
FRACTURE_CLUSTER,1648462,1648517,56,200000,50,10
FRACTURE_CLUSTER,1650784,1650859,76,200000,50,10
FRACTURE_CLUSTER,1654060,1654109,50,200000,50,10
FRACTURE_CLUSTER,1654902,1654955,54,200000,50,10
FRACTURE_CLUSTER,1656322,1656389,68,200000,50,10
FRACTURE_CLUSTER,1657954,1658015,62,200000,50,10
FRACTURE_CLUSTER,1660110,1660177,68,200000,50,10
FRACTURE_CLUSTER,1661328,1661387,60,200000,50,10
FRACTURE_CLUSTER,1662064,1662139,76,200000,50,10
FRACTURE_CLUSTER,1664154,1664245,92,200000,50,10
FRACTURE_CLUSTER,1665760,1665821,62,200000,50,10
FRACTURE_CLUSTER,1670098,1670159,62,200000,50,10
FRACTURE_CLUSTER,1670650,1670711,62,200000,50,10
FRACTURE_CLUSTER,1670980,1671035,56,200000,50,10
FRACTURE_CLUSTER,1671520,1671581,62,200000,50,10
FRACTURE_CLUSTER,1671832,1671889,58,200000,50,10
FRACTURE_CLUSTER,1672114,1672195,82,200000,50,10
FRACTURE_CLUSTER,1672662,1672717,56,200000,50,10
FRACTURE_CLUSTER,1673872,1673927,56,200000,50,10
FRACTURE_CLUSTER,1675308,1675357,50,200000,50,10
FRACTURE_CLUSTER,1679548,1679611,64,200000,50,10
FRACTURE_CLUSTER,1682682,1682735,54,200000,50,10
FRACTURE_CLUSTER,1683510,1683577,68,200000,50,10
FRACTURE_CLUSTER,1684044,1684099,56,200000,50,10
FRACTURE_CLUSTER,1685260,1685311,52,200000,50,10
FRACTURE_CLUSTER,1687918,1687969,52,200000,50,10
FRACTURE_CLUSTER,1688392,1688485,94,200000,50,10
FRACTURE_CLUSTER,1689528,1689577,50,200000,50,10
FRACTURE_CLUSTER,1689952,1690007,56,200000,50,10
FRACTURE_CLUSTER,1690468,1690537,70,200000,50,10
FRACTURE_CLUSTER,1692258,1692325,68,200000,50,10
FRACTURE_CLUSTER,1694382,1694465,84,200000,50,10
FRACTURE_CLUSTER,1696588,1696661,74,200000,50,10
FRACTURE_CLUSTER,1696740,1696819,80,200000,50,10
FRACTURE_CLUSTER,1700854,1700917,64,200000,50,10
FRACTURE_CLUSTER,1703622,1703705,84,200000,50,10
FRACTURE_CLUSTER,1703964,1704029,66,200000,50,10
FRACTURE_CLUSTER,1707544,1707595,52,200000,50,10
FRACTURE_CLUSTER,1711390,1711441,52,200000,50,10
FRACTURE_CLUSTER,1712632,1712711,80,200000,50,10
FRACTURE_CLUSTER,1714288,1714357,70,200000,50,10
FRACTURE_CLUSTER,1715902,1715987,86,200000,50,10
FRACTURE_CLUSTER,1717054,1717105,52,200000,50,10
FRACTURE_CLUSTER,1717792,1717859,68,200000,50,10
FRACTURE_CLUSTER,1718610,1718669,60,200000,50,10
FRACTURE_CLUSTER,1719234,1719295,62,200000,50,10
FRACTURE_CLUSTER,1720528,1720595,68,200000,50,10
FRACTURE_CLUSTER,1721004,1721095,92,200000,50,10
FRACTURE_CLUSTER,1721574,1721645,72,200000,50,10
FRACTURE_CLUSTER,1725144,1725197,54,200000,50,10
FRACTURE_CLUSTER,1728024,1728085,62,200000,50,10
FRACTURE_CLUSTER,1729552,1729619,68,200000,50,10
FRACTURE_CLUSTER,1729948,1730041,94,200000,50,10
FRACTURE_CLUSTER,1730710,1730779,70,200000,50,10
FRACTURE_CLUSTER,1731244,1731307,64,200000,50,10
FRACTURE_CLUSTER,1731754,1731839,86,200000,50,10
FRACTURE_CLUSTER,1733394,1733459,66,200000,50,10
FRACTURE_CLUSTER,1736580,1736635,56,200000,50,10
FRACTURE_CLUSTER,1739974,1740037,64,200000,50,10
FRACTURE_CLUSTER,1741464,1741519,56,200000,50,10
FRACTURE_CLUSTER,1742110,1742161,52,200000,50,10
FRACTURE_CLUSTER,1745952,1746007,56,200000,50,10
FRACTURE_CLUSTER,1746034,1746095,62,200000,50,10
FRACTURE_CLUSTER,1747630,1747705,76,200000,50,10
FRACTURE_CLUSTER,1753084,1753147,64,200000,50,10
FRACTURE_CLUSTER,1753288,1753379,92,200000,50,10
FRACTURE_CLUSTER,1754082,1754131,50,200000,50,10
FRACTURE_CLUSTER,1754178,1754231,54,200000,50,10
FRACTURE_CLUSTER,1755280,1755337,58,200000,50,10
FRACTURE_CLUSTER,1755414,1755497,84,200000,50,10
FRACTURE_CLUSTER,1756582,1756651,70,200000,50,10
FRACTURE_CLUSTER,1757110,1757161,52,200000,50,10
FRACTURE_CLUSTER,1758034,1758125,92,200000,50,10
FRACTURE_CLUSTER,1759024,1759075,52,200000,50,10
FRACTURE_CLUSTER,1759810,1759907,98,200000,50,10
FRACTURE_CLUSTER,1761442,1761527,86,200000,50,10
FRACTURE_CLUSTER,1762440,1762511,72,200000,50,10
FRACTURE_CLUSTER,1762720,1762771,52,200000,50,10
FRACTURE_CLUSTER,1762798,1762847,50,200000,50,10
FRACTURE_CLUSTER,1765174,1765271,98,200000,50,10
FRACTURE_CLUSTER,1769340,1769401,62,200000,50,10
FRACTURE_CLUSTER,1770558,1770647,90,200000,50,10
FRACTURE_CLUSTER,1771660,1771709,50,200000,50,10
FRACTURE_CLUSTER,1771788,1771859,72,200000,50,10
FRACTURE_CLUSTER,1772104,1772165,62,200000,50,10
FRACTURE_CLUSTER,1774678,1774727,50,200000,50,10
FRACTURE_CLUSTER,1775044,1775135,92,200000,50,10
FRACTURE_CLUSTER,1779384,1779437,54,200000,50,10
FRACTURE_CLUSTER,1781142,1781195,54,200000,50,10
FRACTURE_CLUSTER,1781898,1781957,60,200000,50,10
FRACTURE_CLUSTER,1784808,1784867,60,200000,50,10
FRACTURE_CLUSTER,1786272,1786321,50,200000,50,10
FRACTURE_CLUSTER,1788082,1788139,58,200000,50,10
FRACTURE_CLUSTER,1788840,1788889,50,200000,50,10
FRACTURE_CLUSTER,1789230,1789285,56,200000,50,10
FRACTURE_CLUSTER,1790140,1790191,52,200000,50,10
FRACTURE_CLUSTER,1792450,1792505,56,200000,50,10
FRACTURE_CLUSTER,1796254,1796305,52,200000,50,10
FRACTURE_CLUSTER,1797220,1797269,50,200000,50,10
FRACTURE_CLUSTER,1797550,1797605,56,200000,50,10
FRACTURE_CLUSTER,1801600,1801651,52,200000,50,10
FRACTURE_CLUSTER,1802350,1802425,76,200000,50,10
FRACTURE_CLUSTER,1803240,1803331,92,200000,50,10
FRACTURE_CLUSTER,1808308,1808399,92,200000,50,10
FRACTURE_CLUSTER,1808892,1808945,54,200000,50,10
FRACTURE_CLUSTER,1809672,1809725,54,200000,50,10
FRACTURE_CLUSTER,1810758,1810811,54,200000,50,10
FRACTURE_CLUSTER,1812280,1812329,50,200000,50,10
FRACTURE_CLUSTER,1812708,1812757,50,200000,50,10
FRACTURE_CLUSTER,1813068,1813117,50,200000,50,10
FRACTURE_CLUSTER,1814272,1814335,64,200000,50,10
FRACTURE_CLUSTER,1815132,1815181,50,200000,50,10
FRACTURE_CLUSTER,1816342,1816397,56,200000,50,10
FRACTURE_CLUSTER,1816842,1816895,54,200000,50,10
FRACTURE_CLUSTER,1817142,1817249,108,200000,50,10
FRACTURE_CLUSTER,1817908,1817975,68,200000,50,10
FRACTURE_CLUSTER,1818792,1818859,68,200000,50,10
FRACTURE_CLUSTER,1821040,1821095,56,200000,50,10
FRACTURE_CLUSTER,1821580,1821641,62,200000,50,10
FRACTURE_CLUSTER,1825524,1825657,134,200000,50,10
FRACTURE_CLUSTER,1831992,1832069,78,200000,50,10
FRACTURE_CLUSTER,1834488,1834579,92,200000,50,10
FRACTURE_CLUSTER,1838442,1838497,56,200000,50,10
FRACTURE_CLUSTER,1838880,1838935,56,200000,50,10
FRACTURE_CLUSTER,1839372,1839439,68,200000,50,10
FRACTURE_CLUSTER,1840750,1840855,106,200000,50,10
FRACTURE_CLUSTER,1843362,1843445,84,200000,50,10
FRACTURE_CLUSTER,1844802,1844851,50,200000,50,10
FRACTURE_CLUSTER,1845810,1845901,92,200000,50,10
FRACTURE_CLUSTER,1846674,1846745,72,200000,50,10
FRACTURE_CLUSTER,1848130,1848179,50,200000,50,10
FRACTURE_CLUSTER,1848660,1848709,50,200000,50,10
FRACTURE_CLUSTER,1850862,1850929,68,200000,50,10
FRACTURE_CLUSTER,1853388,1853437,50,200000,50,10
FRACTURE_CLUSTER,1855174,1855225,52,200000,50,10
FRACTURE_CLUSTER,1856524,1856575,52,200000,50,10
FRACTURE_CLUSTER,1856668,1856741,74,200000,50,10
FRACTURE_CLUSTER,1857054,1857109,56,200000,50,10
FRACTURE_CLUSTER,1859742,1859795,54,200000,50,10
FRACTURE_CLUSTER,1860774,1860835,62,200000,50,10
FRACTURE_CLUSTER,1861192,1861247,56,200000,50,10
FRACTURE_CLUSTER,1861792,1861849,58,200000,50,10
FRACTURE_CLUSTER,1862818,1862879,62,200000,50,10
FRACTURE_CLUSTER,1865730,1865809,80,200000,50,10
FRACTURE_CLUSTER,1867354,1867427,74,200000,50,10
FRACTURE_CLUSTER,1867470,1867559,90,200000,50,10
FRACTURE_CLUSTER,1868998,1869049,52,200000,50,10
FRACTURE_CLUSTER,1871220,1871285,66,200000,50,10
FRACTURE_CLUSTER,1872028,1872089,62,200000,50,10
FRACTURE_CLUSTER,1873824,1873877,54,200000,50,10
FRACTURE_CLUSTER,1874188,1874275,88,200000,50,10
FRACTURE_CLUSTER,1874982,1875049,68,200000,50,10
FRACTURE_CLUSTER,1875610,1875661,52,200000,50,10
FRACTURE_CLUSTER,1876390,1876441,52,200000,50,10
FRACTURE_CLUSTER,1876710,1876771,62,200000,50,10
FRACTURE_CLUSTER,1877608,1877659,52,200000,50,10
FRACTURE_CLUSTER,1880124,1880195,72,200000,50,10
FRACTURE_CLUSTER,1881942,1881995,54,200000,50,10
FRACTURE_CLUSTER,1882522,1882595,74,200000,50,10
FRACTURE_CLUSTER,1883760,1883837,78,200000,50,10
FRACTURE_CLUSTER,1885062,1885111,50,200000,50,10
FRACTURE_CLUSTER,1885180,1885241,62,200000,50,10
FRACTURE_CLUSTER,1892302,1892387,86,200000,50,10
FRACTURE_CLUSTER,1892958,1893007,50,200000,50,10
FRACTURE_CLUSTER,1895388,1895441,54,200000,50,10
FRACTURE_CLUSTER,1897408,1897459,52,200000,50,10
FRACTURE_CLUSTER,1898964,1899019,56,200000,50,10
FRACTURE_CLUSTER,1899570,1899625,56,200000,50,10
FRACTURE_CLUSTER,1904170,1904221,52,200000,50,10
FRACTURE_CLUSTER,1905172,1905241,70,200000,50,10
FRACTURE_CLUSTER,1905418,1905487,70,200000,50,10
FRACTURE_CLUSTER,1905982,1906045,64,200000,50,10
FRACTURE_CLUSTER,1909498,1909589,92,200000,50,10
FRACTURE_CLUSTER,1909842,1909895,54,200000,50,10
FRACTURE_CLUSTER,1912170,1912219,50,200000,50,10
FRACTURE_CLUSTER,1912284,1912351,68,200000,50,10
FRACTURE_CLUSTER,1912392,1912445,54,200000,50,10
FRACTURE_CLUSTER,1913542,1913605,64,200000,50,10
FRACTURE_CLUSTER,1916458,1916527,70,200000,50,10
FRACTURE_CLUSTER,1920274,1920325,52,200000,50,10
FRACTURE_CLUSTER,1921938,1922009,72,200000,50,10
FRACTURE_CLUSTER,1922188,1922237,50,200000,50,10
FRACTURE_CLUSTER,1922944,1923001,58,200000,50,10
FRACTURE_CLUSTER,1924378,1924429,52,200000,50,10
FRACTURE_CLUSTER,1927158,1927231,74,200000,50,10
FRACTURE_CLUSTER,1928884,1928939,56,200000,50,10
FRACTURE_CLUSTER,1929342,1929401,60,200000,50,10
FRACTURE_CLUSTER,1930102,1930157,56,200000,50,10
FRACTURE_CLUSTER,1931082,1931147,66,200000,50,10
FRACTURE_CLUSTER,1932768,1932821,54,200000,50,10
FRACTURE_CLUSTER,1935160,1935239,80,200000,50,10
FRACTURE_CLUSTER,1935490,1935539,50,200000,50,10
FRACTURE_CLUSTER,1935964,1936051,88,200000,50,10
FRACTURE_CLUSTER,1936888,1936945,58,200000,50,10
FRACTURE_CLUSTER,1937200,1937267,68,200000,50,10
FRACTURE_CLUSTER,1937820,1937869,50,200000,50,10
FRACTURE_CLUSTER,1941270,1941319,50,200000,50,10
FRACTURE_CLUSTER,1942594,1942645,52,200000,50,10
FRACTURE_CLUSTER,1944864,1944917,54,200000,50,10
FRACTURE_CLUSTER,1945372,1945421,50,200000,50,10
FRACTURE_CLUSTER,1947300,1947379,80,200000,50,10
FRACTURE_CLUSTER,1949628,1949717,90,200000,50,10
FRACTURE_CLUSTER,1951872,1951925,54,200000,50,10
FRACTURE_CLUSTER,1952140,1952189,50,200000,50,10
FRACTURE_CLUSTER,1953148,1953235,88,200000,50,10
FRACTURE_CLUSTER,1954014,1954085,72,200000,50,10
FRACTURE_CLUSTER,1958100,1958177,78,200000,50,10
FRACTURE_CLUSTER,1958458,1958507,50,200000,50,10
FRACTURE_CLUSTER,1958938,1959001,64,200000,50,10
FRACTURE_CLUSTER,1959340,1959389,50,200000,50,10
FRACTURE_CLUSTER,1960158,1960207,50,200000,50,10
FRACTURE_CLUSTER,1964490,1964539,50,200000,50,10
FRACTURE_CLUSTER,1967110,1967159,50,200000,50,10
FRACTURE_CLUSTER,1968474,1968565,92,200000,50,10
FRACTURE_CLUSTER,1968844,1968895,52,200000,50,10
FRACTURE_CLUSTER,1969348,1969399,52,200000,50,10
FRACTURE_CLUSTER,1970758,1970837,80,200000,50,10
FRACTURE_CLUSTER,1972678,1972771,94,200000,50,10
FRACTURE_CLUSTER,1973590,1973641,52,200000,50,10
FRACTURE_CLUSTER,1974442,1974491,50,200000,50,10
FRACTURE_CLUSTER,1978198,1978285,88,200000,50,10
FRACTURE_CLUSTER,1979620,1979671,52,200000,50,10
FRACTURE_CLUSTER,1982328,1982381,54,200000,50,10
FRACTURE_CLUSTER,1985322,1985387,66,200000,50,10
FRACTURE_CLUSTER,1985658,1985729,72,200000,50,10
FRACTURE_CLUSTER,1992960,1993037,78,200000,50,10
FRACTURE_CLUSTER,1994652,1994749,98,200000,50,10
FRACTURE_CLUSTER,1994868,1994939,72,200000,50,10
FRACTURE_CLUSTER,1996782,1996831,50,200000,50,10
